student_ID,peak_hour,night_owl_ratio,weekend_ratio,learning_continuity,morning_sessions,afternoon_sessions,evening_sessions,night_sessions,total_sessions,total_attempts,correct_rate,avg_score,avg_time_per_attempt,top_knowledge,knowledge_focus,prefer_easy,prefer_medium,prefer_hard,avg_interval_min,interval_std,burst_behavior_ratio,persistence_rate,unique_titles_attempted,index,sex,age,major
06309f4c8785254f4c13,5,0.5232558139534884,0.0,0.07042253521126761,18,23,0,45,86,86,0.5116279069767442,1.3488372093023255,3.8255813953488373,r8S3g,0.29069767441860467,0.4883720930232558,0.5116279069767442,0.0,1186.1535294117646,7201.90120701718,0.8705882352941177,1.0,38,1244,female,24,J78901
06aff3e28c5db152f506,10,0.1952662721893491,0.47337278106508873,0.27906976744186046,72,64,0,33,169,169,0.4378698224852071,1.2840236686390532,4.568047337278107,y9W5d,0.1952662721893491,0.31952662721893493,0.6804733727810651,0.0,734.5174603174603,2953.3045410767713,0.5,1.0,38,106,male,18,J40192
071685b292483b04e836,3,0.30303030303030304,0.06060606060606061,0.1721311475409836,35,34,0,30,99,99,0.47474747474747475,1.4747474747474747,3.595959595959596,r8S3g,0.25252525252525254,0.4444444444444444,0.5555555555555556,0.0,1779.1452380952383,6105.15350711379,0.5612244897959183,1.0,38,1149,female,19,J23517
074d7f43de7264306775,11,0.08300395256916997,0.0,0.13513513513513514,99,133,0,21,253,253,0.18972332015810275,0.5098814229249012,3.286290322580645,r8S3g,0.4268774703557312,0.5573122529644269,0.4426877470355731,0.0,418.8943121693122,2983.124401651179,0.7738095238095238,0.8846153846153846,38,599,male,21,J57489
077d5c82c9ee5019220f,8,0.2057142857142857,0.41714285714285715,0.1744186046511628,93,46,0,36,175,175,0.3142857142857143,1.1714285714285715,4.36,y9W5d,0.30857142857142855,0.3942857142857143,0.6057142857142858,0.0,699.7535440613027,3592.506918843925,0.7758620689655172,1.0,38,101,female,20,J23517
091554ffa26fc9b17c36,13,0.17708333333333334,0.3958333333333333,0.16666666666666666,51,28,0,17,96,96,0.5208333333333334,1.78125,13.189473684210526,y9W5d,0.3541666666666667,0.16666666666666666,0.8333333333333334,0.0,1258.7663157894738,3929.5499935830353,0.631578947368421,1.0,38,954,female,21,J23517
09400a9b50b6c96c5510,14,0.16326530612244897,0.15306122448979592,0.24358974358974358,42,122,0,32,196,196,0.30612244897959184,1.183673469387755,24.056410256410256,g7R2j,0.28061224489795916,0.3112244897959184,0.6887755102040817,0.0,570.0280341880341,3164.582762406551,0.6153846153846154,1.0,38,1077,female,19,J78901
098b2c66cbc1ed736e14,11,0.16883116883116883,0.16883116883116883,0.23529411764705882,68,60,0,26,154,154,0.33116883116883117,1.3181818181818181,3.366013071895425,g7R2j,0.21428571428571427,0.24675324675324675,0.7532467532467533,0.0,632.601633986928,3518.539029021205,0.5294117647058824,1.0,38,245,female,23,J78901
09e4bfadd7e012c37c7c,10,0.21341463414634146,0.2073170731707317,0.17105263157894737,97,32,0,35,164,164,0.3597560975609756,1.1097560975609757,13.987577639751553,m3D1v,0.29878048780487804,0.2804878048780488,0.7195121951219512,0.0,661.6171779141104,3385.893564119527,0.7484662576687117,1.0,38,594,female,20,J57489
0a7f1a73361654329281,14,0.19444444444444445,0.2013888888888889,0.23684210526315788,40,76,0,28,144,144,0.3194444444444444,0.9236111111111112,19.133802816901408,m3D1v,0.3055555555555556,0.3194444444444444,0.6805555555555556,0.0,751.1047785547785,3157.747436984312,0.6923076923076923,1.0,38,576,male,20,J23517
0a8736f6520cea837d94,8,0.3268156424581006,0.15921787709497207,0.22727272727272727,213,28,0,117,358,358,0.13687150837988826,0.5446927374301676,3.7793296089385473,m3D1v,0.3016759776536313,0.36033519553072624,0.6396648044692738,0.0,350.28921568627453,1881.172323502768,0.8319327731092437,1.0,38,48,male,24,J78901
0b02f701b1179f9f74f9,13,0.20218579234972678,0.11475409836065574,0.18681318681318682,47,99,0,37,183,183,0.24043715846994534,0.8142076502732241,7.252747252747253,r8S3g,0.24043715846994534,0.4207650273224044,0.5792349726775956,0.0,711.7381868131869,4241.994567419276,0.7032967032967034,1.0,38,1135,male,22,J87654
0b16d35f1f39a063708a,6,0.2033898305084746,0.3177966101694915,0.32323232323232326,262,114,0,96,472,472,0.11864406779661017,0.5233050847457628,24.99782135076253,m3D1v,0.3347457627118644,0.2627118644067797,0.7372881355932204,0.0,299.2277423920736,1600.180220159577,0.8089171974522293,1.0,38,1155,female,22,J78901
0b307ee95b41e222f204,11,0.004878048780487805,0.05365853658536585,0.16,148,56,0,1,205,205,0.2731707317073171,1.0878048780487806,14.257425742574258,y9W5d,0.2634146341463415,0.2975609756097561,0.7024390243902439,0.0,874.7142973856209,4136.769091767809,0.7450980392156863,1.0,38,1310,female,20,J78901
0b828e1ae026c57b34dd,13,0.14,0.3,0.22580645161290322,31,53,2,14,100,100,0.45,1.63,24.65,m3D1v,0.31,0.17,0.83,0.0,1339.410101010101,7302.234693600592,0.4444444444444444,1.0,38,1063,male,19,J23517
0b8bea274b24847526b7,10,0.2222222222222222,0.6962962962962963,0.09090909090909091,92,13,0,30,135,135,0.3111111111111111,0.8888888888888888,3.925925925925926,r8S3g,0.48148148148148145,0.5851851851851851,0.4148148148148148,0.0,814.1223880597015,4106.24088791371,0.8582089552238806,0.8461538461538461,38,111,female,19,J23517
0bb8692f43a372e8d967,9,0.21830985915492956,0.3028169014084507,0.3380281690140845,71,40,0,31,142,142,0.47183098591549294,1.1830985915492958,10.673758865248226,m3D1v,0.3028169014084507,0.2605633802816901,0.7394366197183099,0.0,720.921513002364,2124.5954520172295,0.5673758865248227,1.0,38,612,male,24,J78901
0c57caf5358d30408034,14,0.0,0.04854368932038835,0.42857142857142855,51,155,0,0,206,206,0.21844660194174756,0.7669902912621359,3.4876847290640396,m3D1v,0.2766990291262136,0.2912621359223301,0.7087378640776699,0.0,92.85422764227641,836.7614173710303,0.8097560975609757,1.0,38,345,male,20,J23517
0c670262b3941d307600,15,0.0855614973262032,0.27807486631016043,0.2857142857142857,68,103,0,16,187,187,0.23529411764705882,0.8074866310160428,3.7096774193548385,y9W5d,0.24598930481283424,0.3048128342245989,0.6951871657754011,0.0,644.4521505376345,2133.1727591479153,0.6827956989247311,1.0,38,132,male,22,J78901
0c81ca27b7d931b6ff6e,14,0.22633744855967078,0.3497942386831276,0.10317460317460317,120,68,0,55,243,243,0.1934156378600823,0.5967078189300411,3.485355648535565,m3D1v,0.4567901234567901,0.3868312757201646,0.6131687242798354,0.0,742.1915289256198,5024.967722098882,0.8099173553719008,1.0,38,1292,female,21,J40192
0d4a3518a188f6888380,5,1.0,0.0,1.0,0,0,0,63,63,63,0.8412698412698413,2.1587301587301586,5.26984126984127,m3D1v,0.31746031746031744,0.31746031746031744,0.6825396825396826,0.0,0.6868279569892474,0.9861847936098517,0.9838709677419355,1.0,38,348,female,18,J23517
0dapvs3h4h3h1ahmt2o8,11,0.18072289156626506,0.20481927710843373,0.6057692307692307,81,55,0,30,166,166,0.27710843373493976,0.9156626506024096,13.768292682926829,m3D1v,0.25301204819277107,0.30120481927710846,0.6987951807228916,0.0,898.0451515151515,1747.7733551693811,0.16363636363636364,0.625,37,825,female,20,J23517
0df40593e76a840fd64b,11,0.18480492813141683,0.32854209445585214,0.225,298,99,0,90,487,487,0.12525667351129363,0.39835728952772076,3.9233954451345756,m3D1v,0.3162217659137577,0.3470225872689938,0.6529774127310062,0.0,232.98847736625515,1937.6867435783404,0.8683127572016461,1.0,38,485,female,20,J40192
0e062d9fa22dc8e3bca2,12,0.12857142857142856,0.20714285714285716,0.42592592592592593,59,63,0,18,140,140,0.4857142857142857,1.8571428571428572,4.3,y9W5d,0.2857142857142857,0.12142857142857143,0.8785714285714286,0.0,547.8573141486811,1584.2694059091275,0.5611510791366906,1.0,38,217,female,23,J57489
0e804947f4cdc2721046,14,0.3067484662576687,0.3128834355828221,0.2076923076923077,45,67,1,50,163,163,0.3128834355828221,1.1042944785276074,6.914110429447852,y9W5d,0.25153374233128833,0.2392638036809816,0.7607361963190185,0.0,1145.647427983539,4974.1376437416175,0.6296296296296297,1.0,38,1287,female,23,J87654
0eb6eec8b4bee8ab6a44,13,0.1005586592178771,0.3743016759776536,0.1388888888888889,42,119,0,18,179,179,0.2905027932960894,0.7932960893854749,4.335195530726257,r8S3g,0.26256983240223464,0.4860335195530726,0.5139664804469274,0.0,863.8289325842696,6683.816485706525,0.6966292134831461,1.0,38,1226,male,18,J87654
0ef8b2c9e039eaace596,14,0.06818181818181818,0.4090909090909091,0.2765957446808511,51,147,7,15,220,220,0.25,1.1681818181818182,14.279816513761467,g7R2j,0.2863636363636364,0.20454545454545456,0.7954545454545454,0.0,611.3227549467276,3519.511479625774,0.5388127853881278,1.0,38,1146,male,21,J23517
0f160cd19890b97092b9,14,0.09774436090225563,0.6541353383458647,0.22535211267605634,52,68,0,13,133,133,0.3533834586466165,1.300751879699248,3.75,r8S3g,0.20300751879699247,0.3684210526315789,0.631578947368421,0.0,764.4584595959597,3441.198844489139,0.5378787878787878,1.0,38,227,female,21,J40192
0f8bd9e33125347965a1,15,0.2289156626506024,0.5301204819277109,0.27586206896551724,8,184,0,57,249,249,0.17670682730923695,0.5742971887550201,3.2931726907630523,r8S3g,0.3855421686746988,0.4538152610441767,0.5461847389558233,0.0,160.24301075268815,2009.8095934561206,0.7701612903225806,1.0,38,219,female,21,J40192
0fc996fff93c00ca5ced,2,0.4659090909090909,0.3536931818181818,0.3333333333333333,171,205,0,328,704,704,0.07386363636363637,0.3053977272727273,3.8238636363636362,r8S3g,0.5127840909090909,0.5880681818181818,0.4119318181818182,0.0,200.6729255571361,1344.464877981988,0.8563300142247511,1.0,38,320,male,21,J87654
0gfiioqi5g8djhh1wzol,13,0.19186046511627908,0.19767441860465115,0.6176470588235294,60,79,0,33,172,172,0.27325581395348836,0.872093023255814,3.687116564417178,r8S3g,0.28488372093023256,0.37790697674418605,0.622093023255814,0.0,852.4270955165691,1369.0715959629817,0.21052631578947367,0.6666666666666666,36,282,female,23,J57489
0i1e50rz4mkhee97xvpo,14,0.22929936305732485,0.3630573248407643,0.5963302752293578,47,74,0,36,157,157,0.21019108280254778,0.8407643312101911,14.666666666666666,m3D1v,0.2611464968152866,0.2802547770700637,0.7197452229299363,0.0,997.3081196581196,1597.718707031199,0.21153846153846154,0.42857142857142855,37,1283,female,21,J40192
0m2kzubx9r60wyrsjj7j,14,0.14201183431952663,0.28402366863905326,0.5507246376811594,76,69,0,24,169,169,0.22485207100591717,0.7514792899408284,11.403614457831326,m3D1v,0.28994082840236685,0.33136094674556216,0.6686390532544378,0.0,1170.662400793651,1828.0241442422998,0.16071428571428573,0.5,37,1196,male,24,J78901
0m8o7nuv982vnv3328qw,14,0.1888111888111888,0.36363636363636365,0.5241935483870968,58,58,0,27,143,143,0.2937062937062937,1.1048951048951048,9.956204379562044,y9W5d,0.2727272727272727,0.27972027972027974,0.7202797202797203,0.0,1251.2214788732394,2321.588244126481,0.13380281690140844,0.5625,38,1110,female,20,J87654
0maggb1hf886m5u6p2vr,14,0.22994652406417113,0.18716577540106952,0.6486486486486487,72,71,1,43,187,187,0.1925133689839572,0.7807486631016043,3.616216216216216,m3D1v,0.26737967914438504,0.2887700534759358,0.7112299465240641,0.0,852.3233870967742,1522.0182539169466,0.1935483870967742,0.5925925925925926,38,69,male,21,J87654
0qamadarf6xhm9pm2jta,14,0.22727272727272727,0.35064935064935066,0.5486725663716814,44,75,0,35,154,154,0.2532467532467532,0.8506493506493507,7.590909090909091,r8S3g,0.2597402597402597,0.33116883116883117,0.6688311688311688,0.0,1051.0839869281047,1651.267396706906,0.23529411764705882,0.52,36,1259,male,24,J40192
0sgnvj4zfg3xjjb9fl6h,13,0.24675324675324675,0.36363636363636365,0.5471698113207547,46,70,0,38,154,154,0.19480519480519481,0.8766233766233766,5.046052631578948,m3D1v,0.2857142857142857,0.2662337662337662,0.7337662337662337,0.0,991.9253812636165,1624.2344857469438,0.16339869281045752,0.4444444444444444,36,458,male,18,J40192
0z4mockl76xn8mhdaehw,14,0.17486338797814208,0.3114754098360656,0.6036036036036037,73,78,0,32,183,183,0.15846994535519127,0.7431693989071039,4.359116022099448,y9W5d,0.2896174863387978,0.2459016393442623,0.7540983606557377,0.0,868.8428571428572,1486.0130999264838,0.2692307692307692,0.4166666666666667,36,1280,male,18,J87654
10de703c06bf9d873d68,11,0.22321428571428573,0.09375,0.2,114,60,0,50,224,224,0.3794642857142857,0.8839285714285714,4.316964285714286,r8S3g,0.41964285714285715,0.49107142857142855,0.5089285714285714,0.0,506.2624813153961,2577.077752447932,0.852017937219731,1.0,38,61,female,19,J23517
10qi28ikwz4c4v22b06i,13,0.1588235294117647,0.32941176470588235,0.5241935483870968,56,86,1,27,170,170,0.3352941176470588,1.076470588235294,11.574850299401197,y9W5d,0.3176470588235294,0.2411764705882353,0.7588235294117647,0.0,1047.4808678500985,1747.3821986182031,0.20710059171597633,0.5714285714285714,35,1090,male,20,J78901
10xnkvdetxarrkdhx4i9,11,0.25161290322580643,0.23870967741935484,0.6213592233009708,68,46,2,39,155,155,0.2645161290322581,0.9612903225806452,11.69032258064516,m3D1v,0.2709677419354839,0.23870967741935484,0.7612903225806451,0.0,956.7205627705628,1473.7405353251274,0.2077922077922078,0.5454545454545454,37,821,female,23,J57489
11dae4659d30031a10dd,14,0.042735042735042736,0.33760683760683763,0.2804878048780488,98,126,0,10,234,234,0.2606837606837607,0.8632478632478633,3.461206896551724,m3D1v,0.2777777777777778,0.3547008547008547,0.6452991452991453,0.0,500.03562231759656,2177.6031035173255,0.7725321888412017,1.0,38,307,male,18,J87654
1202c731c612353ceef0,8,0.33516483516483514,0.35714285714285715,0.29333333333333333,175,67,0,122,364,364,0.12912087912087913,0.5054945054945055,3.6392961876832843,m3D1v,0.41483516483516486,0.19505494505494506,0.804945054945055,0.0,291.64839302112034,2026.966678100444,0.7548209366391184,1.0,38,216,female,22,J23517
12s3yomv0kltozc1qxc4,11,0.1956521739130435,0.30978260869565216,0.5929203539823009,72,76,0,36,184,184,0.27717391304347827,1.0217391304347827,15.846994535519126,m3D1v,0.29347826086956524,0.2608695652173913,0.7391304347826086,0.0,881.3489071038251,1623.443628307007,0.20218579234972678,0.625,38,1257,female,22,J40192
1329b6cf41debecda787,14,0.08547008547008547,0.24786324786324787,0.28431372549019607,24,83,0,10,117,117,0.46153846153846156,1.9743589743589745,3.2564102564102564,y9W5d,0.3076923076923077,0.1282051282051282,0.8717948717948718,0.0,1255.142816091954,3933.2406304153174,0.43103448275862066,1.0,38,118,male,20,J78901
132c90d4a027a4477ad0,10,0.04516129032258064,0.2838709677419355,0.06870229007633588,91,57,0,7,155,155,0.2967741935483871,0.7870967741935484,6.225806451612903,r8S3g,0.3096774193548387,0.5290322580645161,0.47096774193548385,0.0,1211.695670995671,6675.324712592399,0.8311688311688312,1.0,38,930,male,23,J57489
1367d35cf39783effa7a,11,0.13513513513513514,0.0,0.06666666666666667,34,30,0,10,74,74,0.1891891891891892,0.6891891891891891,3.635135135135135,t5V9e,0.7027027027027027,0.7837837837837838,0.21621621621621623,0.0,1465.6952054794522,8075.667341389476,0.7534246575342466,1.0,13,528,female,22,J40192
139429592a9c23c08b71,14,0.2932330827067669,0.3684210526315789,0.09803921568627451,24,70,0,39,133,133,0.3609022556390977,0.9473684210526315,3.6466165413533833,r8S3g,0.2631578947368421,0.44360902255639095,0.556390977443609,0.0,1102.5757575757575,7581.567908125531,0.7878787878787878,1.0,38,922,male,21,J87654
1397545fbe9882e5cd42,15,0.05363984674329502,0.2260536398467433,0.3088235294117647,109,138,0,14,261,261,0.2681992337164751,0.9578544061302682,3.731225296442688,m3D1v,0.34099616858237547,0.1685823754789272,0.8314176245210728,0.0,369.1449358974359,1524.0510499507775,0.6807692307692308,1.0,38,212,female,24,J23517
13de1d3a55477a0c0329,13,0.16326530612244897,0.1564625850340136,0.125,3,120,0,24,147,147,0.3333333333333333,0.891156462585034,3.5,m3D1v,0.4489795918367347,0.14285714285714285,0.8571428571428571,0.0,862.3404109589042,4558.306902070436,0.8767123287671232,1.0,38,432,male,21,J78901
13f8b8305f6c25c21921,12,0.24655172413793103,0.44482758620689655,0.20634920634920634,226,211,0,143,580,580,0.09655172413793103,0.4586206896551724,16.275280898876403,r8S3g,0.2189655172413793,0.42758620689655175,0.5724137931034483,0.0,311.7671272308578,2983.752026419458,0.8134715025906736,1.0,38,1291,male,18,J57489
148o63s7q5aitfxmmtrg,11,0.20098039215686275,0.21568627450980393,0.5182481751824818,95,68,0,41,204,204,0.35784313725490197,1.1764705882352942,11.737623762376238,m3D1v,0.28921568627450983,0.27450980392156865,0.7254901960784313,0.0,963.5155993431855,1870.5027475904324,0.22167487684729065,0.7142857142857143,38,1008,male,23,J78901
151cd83784ab9007e8d8,9,0.0340632603406326,0.17274939172749393,0.5409836065573771,235,162,0,14,411,411,0.18248175182481752,0.6739659367396593,70.41809290953545,y9W5d,0.2360097323600973,0.20924574209245742,0.7907542579075426,0.0,209.9456504065041,905.4864809824436,0.7878048780487805,1.0,38,471,male,18,J78901
152a0c17daaaa4e65e14,15,0.16822429906542055,0.2616822429906542,0.2682926829268293,65,113,0,36,214,214,0.2523364485981308,1.1261682242990654,3.822429906542056,y9W5d,0.3878504672897196,0.2616822429906542,0.7383177570093458,0.0,546.8313771517998,2361.7233792552047,0.6431924882629108,1.0,38,142,female,22,J40192
1552f58e2818ce7fa863,14,0.08571428571428572,0.1673469387755102,0.15702479338842976,65,159,0,21,245,245,0.22448979591836735,0.6653061224489796,14.077551020408164,r8S3g,0.24081632653061225,0.4122448979591837,0.5877551020408164,0.0,710.1598360655737,3487.5885674893666,0.6721311475409836,1.0,38,1296,female,20,J57489
15ab118362ecbbd03b52,8,0.06896551724137931,0.3310344827586207,0.2926829268292683,76,59,0,10,145,145,0.36551724137931035,1.3724137931034484,3.8620689655172415,y9W5d,0.2482758620689655,0.3310344827586207,0.6689655172413793,0.0,810.700462962963,2855.305813619414,0.5347222222222222,1.0,38,145,male,18,J57489
1629f353a742f6a73251,6,0.136986301369863,0.3287671232876712,0.2857142857142857,48,78,0,20,146,146,0.3767123287671233,1.3013698630136987,3.1164383561643834,m3D1v,0.3150684931506849,0.2328767123287671,0.7671232876712328,0.0,549.8893103448277,1870.8833301511163,0.6275862068965518,1.0,38,215,female,19,J57489
166cb02ac436c9d3662f,11,0.12252252252252252,0.13333333333333333,0.18,293,194,0,68,555,555,0.08108108108108109,0.2918918918918919,2.9225225225225224,r8S3g,0.5063063063063064,0.6990990990990991,0.3009009009009009,0.0,127.86314681107099,1526.3290015990349,0.9314079422382672,0.95,38,207,female,21,J87654
16c505069c1e5c2bece5,15,0.16417910447761194,0.0,0.09523809523809523,0,56,0,11,67,67,0.6567164179104478,2.1641791044776117,28.223880597014926,g7R2j,0.23880597014925373,0.2537313432835821,0.746268656716418,0.0,450.0305555555555,3640.022745620896,0.8939393939393939,1.0,38,607,male,20,J57489
16d68f70cf5e52d0b34a,13,0.0411522633744856,0.21810699588477367,0.2524271844660194,102,131,0,10,243,243,0.23868312757201646,0.7654320987654321,7.723140495867769,y9W5d,0.25102880658436216,0.3786008230452675,0.6213991769547325,0.0,607.7689393939394,2959.5310031429676,0.7107438016528925,1.0,38,1042,male,20,J23517
170a695a2717bcd9b74b,11,0.3730886850152905,0.012232415902140673,0.23076923076923078,143,62,0,122,327,327,0.14678899082568808,0.5474006116207951,4.269113149847095,t5V9e,0.26299694189602446,0.41284403669724773,0.5871559633027523,0.0,455.8835378323109,2259.762387112904,0.7944785276073619,1.0,38,193,female,19,J57489
17656005bd4086137ab7,0,0.4,0.05128205128205128,0.17073170731707318,53,64,0,78,195,195,0.23076923076923078,0.8307692307692308,3.476923076923077,r8S3g,0.4461538461538462,0.5846153846153846,0.4153846153846154,0.0,907.6532646048109,4329.099403157848,0.6958762886597938,1.0,38,1317,female,24,J87654
17dda5f588bed077c742,11,0.3081761006289308,0.17295597484276728,0.19480519480519481,129,91,0,98,318,318,0.33962264150943394,1.2044025157232705,10.371069182389936,y9W5d,0.2641509433962264,0.3553459119496855,0.6446540880503144,0.0,347.16030494216614,2284.029017647402,0.7634069400630915,1.0,38,586,female,18,J87654
